path,location,category,tracked,size,sha256_if_reasonable,current_role,recommended_action,reason
configs/qgnn_directed_context.json,windows,config,False,1117,9702bc43cbaf781942be1762d9a354649db929058d3d9935f531636c6b5afbc5,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgnn_directed_context.json,server,config,False,1117,9702bc43cbaf781942be1762d9a354649db929058d3d9935f531636c6b5afbc5,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgnn_final_test.json,windows,config,False,1136,c933fae183c1f155029f5b975040ea588108bd59ae4dc84eb68d62f62d0255cb,config at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
configs/qgnn_final_test.json,server,config,False,1136,c933fae183c1f155029f5b975040ea588108bd59ae4dc84eb68d62f62d0255cb,config at the server side,REVIEW,server-only file with no Git copy
configs/qgnn_inherited100.json,github,config,True,960,0ec163ef338ebf7382814e232e418c6740a73a243544276112e7891354258b71,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgnn_inherited100.json,windows,config,False,960,0ec163ef338ebf7382814e232e418c6740a73a243544276112e7891354258b71,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgnn_inherited100.json,server,config,False,960,0ec163ef338ebf7382814e232e418c6740a73a243544276112e7891354258b71,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgnn_motionframe.json,github,config,True,996,52f630ffa5ba1b4241759391be0dd927beb0a8b0589210a787ea768c50966346,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgnn_motionframe.json,windows,config,False,996,52f630ffa5ba1b4241759391be0dd927beb0a8b0589210a787ea768c50966346,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgnn_motionframe.json,server,config,False,996,52f630ffa5ba1b4241759391be0dd927beb0a8b0589210a787ea768c50966346,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/qgnn_readout.json,github,config,True,870,021b255da0988aab5a16ede2df4e2c367c429e1c703bd520f29491205e5614cd,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/qgnn_readout.json,windows,config,False,870,021b255da0988aab5a16ede2df4e2c367c429e1c703bd520f29491205e5614cd,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/qgnn_readout.json,server,config,False,870,021b255da0988aab5a16ede2df4e2c367c429e1c703bd520f29491205e5614cd,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/shared_frontend.json,github,config,True,1889,5c86e3b19e5ad860dc9965fcffc9c715f7320c35626499fffce3d83725b0b4fd,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/shared_frontend.json,windows,config,False,1889,5c86e3b19e5ad860dc9965fcffc9c715f7320c35626499fffce3d83725b0b4fd,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/shared_frontend.json,server,config,False,1889,5c86e3b19e5ad860dc9965fcffc9c715f7320c35626499fffce3d83725b0b4fd,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/symbol_frontend.json,github,config,True,2642,789168e8a9e323960ab5ade567af561b9424b5a119de4ddfc6d85764429eb7d8,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/symbol_frontend.json,windows,config,False,2642,789168e8a9e323960ab5ade567af561b9424b5a119de4ddfc6d85764429eb7d8,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/symbol_frontend.json,server,config,False,2642,789168e8a9e323960ab5ade567af561b9424b5a119de4ddfc6d85764429eb7d8,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/symbol_frontend.yaml,github,config,True,2298,0c2fe494055bcd485e3a438e6e75f1fbc273a92b274235923d5703fe12d059b5,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/symbol_frontend.yaml,windows,config,False,2298,0c2fe494055bcd485e3a438e6e75f1fbc273a92b274235923d5703fe12d059b5,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/symbol_frontend.yaml,server,config,False,2298,0c2fe494055bcd485e3a438e6e75f1fbc273a92b274235923d5703fe12d059b5,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
configs/training_budget.json,github,config,True,5688,0cd139ccd8b9288be9c5038b537bd4f49c6dcf7724f3098428c18c6662c9c314,config at the github side,KEEP,tracked at the Stage-2 development baseline
configs/training_budget.json,windows,config,False,5688,0cd139ccd8b9288be9c5038b537bd4f49c6dcf7724f3098428c18c6662c9c314,config at the windows side,KEEP,working copy matches the Stage-2 baseline
configs/training_budget.json,server,config,False,5688,0cd139ccd8b9288be9c5038b537bd4f49c6dcf7724f3098428c18c6662c9c314,config at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/F02_新任务交接.md,github,docs,True,10497,d9cc8ab71baccefca2890dc8d3f4e51330e08cbf7009369b8a4793185c1d4f5d,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/F02_新任务交接.md,windows,docs,False,10554,a2083c91d47ad3d77625a22eb8668aa57f0370befc3c87a9315d28bad46aa5d4,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/F02_新任务交接.md,server,docs,False,10554,a2083c91d47ad3d77625a22eb8668aa57f0370befc3c87a9315d28bad46aa5d4,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/GPT-6-pro研究交接与深度调研任务书.md,github,docs,True,24333,8ccb90a2b2dad804d247071c093393894284a99a560b30818abbf017b76a8ebe,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/GPT-6-pro研究交接与深度调研任务书.md,windows,docs,False,24335,38d21ef4801f8bdee1a3b2240fd9d2e68f0558f44c83f9c1cb3581fb9a9f684e,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/GPT-6-pro研究交接与深度调研任务书.md,server,docs,False,24335,38d21ef4801f8bdee1a3b2240fd9d2e68f0558f44c83f9c1cb3581fb9a9f684e,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/IEEEtemplate-word.doc,github,docs,True,37816,3f63404c2991a6646d74a7d7b2608933eb66a8e45f73dd99d4c91d04f88be7c3,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/IEEEtemplate-word.doc,windows,docs,False,37816,3f63404c2991a6646d74a7d7b2608933eb66a8e45f73dd99d4c91d04f88be7c3,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/IEEEtemplate-word.doc,server,docs,False,37816,3f63404c2991a6646d74a7d7b2608933eb66a8e45f73dd99d4c91d04f88be7c3,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/conference-latex-template_10-17-19/.DS_Store,windows,docs,False,6148,d65165279105ca6773180500688df4bdc69a2c7b771752f0a46ef120b7fd8ec3,docs at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
docs/ICCT2026官方模板/conference-latex-template_10-17-19/.DS_Store,server,docs,False,6148,d65165279105ca6773180500688df4bdc69a2c7b771752f0a46ef120b7fd8ec3,docs at the server side,REVIEW,server-only file with no Git copy
docs/ICCT2026官方模板/conference-latex-template_10-17-19/IEEEtran.cls,github,docs,True,281957,da751920a317ed318b7b5cd7fa585a6cc7d28502d457856382e9be24b10a3bd7,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/IEEEtran.cls,windows,docs,False,288304,c972aca108fda004c3514d63658e02816da2e54d9a1451e870b9bd970e003f55,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/IEEEtran.cls,server,docs,False,288304,c972aca108fda004c3514d63658e02816da2e54d9a1451e870b9bd970e003f55,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/conference-latex-template_10-17-19/IEEEtran_HOWTO.pdf,github,docs,True,671626,462b4d99a973a5433ffa42de4d96e25c90e87fc44c2ebe598270af8cfd932922,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/IEEEtran_HOWTO.pdf,windows,docs,False,671626,462b4d99a973a5433ffa42de4d96e25c90e87fc44c2ebe598270af8cfd932922,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/IEEEtran_HOWTO.pdf,server,docs,False,671626,462b4d99a973a5433ffa42de4d96e25c90e87fc44c2ebe598270af8cfd932922,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.aux,github,docs,True,2344,ea06a5c515d8826948de78df442112e5640cdb76264f53f63ccde91b8bd570ce,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.aux,windows,docs,False,2344,ea06a5c515d8826948de78df442112e5640cdb76264f53f63ccde91b8bd570ce,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.aux,server,docs,False,2344,ea06a5c515d8826948de78df442112e5640cdb76264f53f63ccde91b8bd570ce,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.log,windows,docs,False,15588,220226848da5c04fdb6ca813aefc548f2ba122156cd376649428221ef2f5b4bf,docs at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.log,server,docs,False,15588,220226848da5c04fdb6ca813aefc548f2ba122156cd376649428221ef2f5b4bf,docs at the server side,REVIEW,server-only file with no Git copy
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.pdf,github,docs,True,135181,7d051fa675eedc795026b48e7dbe66ff365b1d4ae10787cb45029603dd89f1b5,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.pdf,windows,docs,False,135181,7d051fa675eedc795026b48e7dbe66ff365b1d4ae10787cb45029603dd89f1b5,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.pdf,server,docs,False,135181,7d051fa675eedc795026b48e7dbe66ff365b1d4ae10787cb45029603dd89f1b5,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.synctex.gz,github,docs,True,46089,9b6777cd3cd4d0bdfa7c61b01409d02c88bed6821d9af284c692ae8e7ddd1c4b,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.synctex.gz,windows,docs,False,46089,9b6777cd3cd4d0bdfa7c61b01409d02c88bed6821d9af284c692ae8e7ddd1c4b,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.synctex.gz,server,docs,False,46089,9b6777cd3cd4d0bdfa7c61b01409d02c88bed6821d9af284c692ae8e7ddd1c4b,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.tex,github,docs,True,15354,15a1924053c271eb9a8fcb92d0b5b489128608375c18bc76cc201612270cc603,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.tex,windows,docs,False,15354,15a1924053c271eb9a8fcb92d0b5b489128608375c18bc76cc201612270cc603,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/conference_101719.tex,server,docs,False,15354,15a1924053c271eb9a8fcb92d0b5b489128608375c18bc76cc201612270cc603,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/conference-latex-template_10-17-19/fig1.png,github,docs,True,4535,db271171f451b1585286b0fe118ac924dd1de227bb587121c408b34f1cb00846,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/fig1.png,windows,docs,False,4535,db271171f451b1585286b0fe118ac924dd1de227bb587121c408b34f1cb00846,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/conference-latex-template_10-17-19/fig1.png,server,docs,False,4535,db271171f451b1585286b0fe118ac924dd1de227bb587121c408b34f1cb00846,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/icct2026_cfp.pdf,github,docs,True,2178083,5c2d83bdaf9c10b515c52b4fded6bff95222e292c6da9fecc387e9ab25884271,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT2026官方模板/icct2026_cfp.pdf,windows,docs,False,2178083,5c2d83bdaf9c10b515c52b4fded6bff95222e292c6da9fecc387e9ab25884271,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT2026官方模板/icct2026_cfp.pdf,server,docs,False,2178083,5c2d83bdaf9c10b515c52b4fded6bff95222e292c6da9fecc387e9ab25884271,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/ICCT2026官方模板/ieee-conference-latex-template.zip,windows,docs,False,836939,f247cb6665907793d1949110f24b8a1cb262073c09b5f0026aa8d1d658cb6c1d,docs at the windows side,SYNC_TO_GITHUB,untracked important file with no Git copy
docs/ICCT2026官方模板/ieee-conference-latex-template.zip,server,docs,False,836939,f247cb6665907793d1949110f24b8a1cb262073c09b5f0026aa8d1d658cb6c1d,docs at the server side,REVIEW,server-only file with no Git copy
docs/ICCT会议论文完整研究归档.md,github,docs,True,17462,ae2769d1faa687dff140797b2ebb567b14dc50ab2e1c6dc9583d0e27eb682def,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/ICCT会议论文完整研究归档.md,windows,docs,False,17462,ae2769d1faa687dff140797b2ebb567b14dc50ab2e1c6dc9583d0e27eb682def,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/ICCT会议论文完整研究归档.md,server,docs,False,17462,ae2769d1faa687dff140797b2ebb567b14dc50ab2e1c6dc9583d0e27eb682def,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/QGNN_性能瓶颈定位工单_BDX01.md,github,docs,True,31846,7a5ab6990054b06ee91aab6125ad64b8a154837d5d9e89dd528d52436a468317,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/QGNN_性能瓶颈定位工单_BDX01.md,windows,docs,False,31846,7a5ab6990054b06ee91aab6125ad64b8a154837d5d9e89dd528d52436a468317,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/QGNN_性能瓶颈定位工单_BDX01.md,server,docs,False,31846,7a5ab6990054b06ee91aab6125ad64b8a154837d5d9e89dd528d52436a468317,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/QGNN架构与流程_组会讲解.md,github,docs,True,4106,e2fc501f5f0b1f15f4c84ca1bb5f2891a1301f6171f438d025504e558a120541,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/QGNN架构与流程_组会讲解.md,windows,docs,False,4106,e2fc501f5f0b1f15f4c84ca1bb5f2891a1301f6171f438d025504e558a120541,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/QGNN架构与流程_组会讲解.md,server,docs,False,4106,e2fc501f5f0b1f15f4c84ca1bb5f2891a1301f6171f438d025504e558a120541,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/records/01_目标交互图_已完成__documents__第二研究点_多SNR对比消融与轨迹实验记录.md,github,docs,True,13921,e337028bc577d82b9bf55005d18d7dd9d463fefe5b314cd5cab2c4d996fa8d79,docs at the github side,KEEP,tracked at the Stage-2 development baseline
docs/records/01_目标交互图_已完成__documents__第二研究点_多SNR对比消融与轨迹实验记录.md,windows,docs,False,13921,e337028bc577d82b9bf55005d18d7dd9d463fefe5b314cd5cab2c4d996fa8d79,docs at the windows side,KEEP,working copy matches the Stage-2 baseline
docs/records/01_目标交互图_已完成__documents__第二研究点_多SNR对比消融与轨迹实验记录.md,server,docs,False,13921,e337028bc577d82b9bf55005d18d7dd9d463fefe5b314cd5cab2c4d996fa8d79,docs at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
docs/records/01_目标交互图_已完成__documents__第二研究点_对比实验结果与分析.md,github,docs,True,5448,9d57aa3db8bb87370709ea29bb46356ca457e8f6d0533fd55bf06b77c6dc8477,docs at the github side,KEEP,tracked at the Stage-2 development baseline
