split,episode,episode_id,density,snr,slot,window_index,origin_ms,origin_before_ms,gt_before,gt_after,masked_positions,masked_first_origin_ms,masked_last_origin_ms,masked_labelled_cells_nominal
train,158,s0_t1118936740200_a1151,high,10.0,7,15,1118936750600,1118936750100,1164,1186,3,1118936750100,1118936751100,3
train,158,s0_t1118936740200_a1151,high,15.0,2,1,1118936743600,1118936743100,1188,1164,3,1118936743100,1118936744100,3
train,158,s0_t1118936740200_a1151,high,15.0,7,11,1118936748600,1118936748100,1164,1186,3,1118936748100,1118936749100,3
train,158,s0_t1118936740200_a1151,high,15.0,6,12,1118936749100,1118936748600,1151,1140,3,1118936748600,1118936749600,2
train,158,s0_t1118936740200_a1151,high,15.0,7,14,1118936750100,1118936749600,1186,1164,3,1118936749600,1118936750600,3
train,158,s0_t1118936740200_a1151,high,15.0,7,15,1118936750600,1118936750100,1164,1186,3,1118936750100,1118936751100,3
train,158,s0_t1118936740200_a1151,high,20.0,2,1,1118936743600,1118936743100,1188,1164,3,1118936743100,1118936744100,3
train,158,s0_t1118936740200_a1151,high,20.0,7,11,1118936748600,1118936748100,1164,1186,3,1118936748100,1118936749100,3
train,158,s0_t1118936740200_a1151,high,20.0,6,12,1118936749100,1118936748600,1151,1140,3,1118936748600,1118936749600,2
train,158,s0_t1118936740200_a1151,high,20.0,7,14,1118936750100,1118936749600,1186,1164,3,1118936749600,1118936750600,3
train,158,s0_t1118936740200_a1151,high,20.0,7,15,1118936750600,1118936750100,1164,1186,3,1118936750100,1118936751100,3
train,159,s0_t1118936740200_a1186,high,-5.0,7,13,1118936749600,1118936749100,1164,1186,3,1118936749100,1118936750100,3
train,159,s0_t1118936740200_a1186,high,0.0,7,13,1118936749600,1118936749100,1164,1188,3,1118936749100,1118936750100,3
train,159,s0_t1118936740200_a1186,high,5.0,3,16,1118936751100,1118936750600,1188,1186,3,1118936750600,1118936751600,3
train,159,s0_t1118936740200_a1186,high,10.0,7,13,1118936749600,1118936749100,1164,1188,3,1118936749100,1118936750100,3
train,159,s0_t1118936740200_a1186,high,10.0,7,16,1118936751100,1118936750600,1188,1186,3,1118936750600,1118936751600,3
train,159,s0_t1118936740200_a1186,high,15.0,7,13,1118936749600,1118936749100,1164,1188,3,1118936749100,1118936750100,3
train,159,s0_t1118936740200_a1186,high,15.0,7,16,1118936751100,1118936750600,1188,1186,3,1118936750600,1118936751600,3
train,159,s0_t1118936740200_a1186,high,20.0,7,13,1118936749600,1118936749100,1164,1188,3,1118936749100,1118936750100,3
train,159,s0_t1118936740200_a1186,high,20.0,7,16,1118936751100,1118936750600,1188,1186,3,1118936750600,1118936751600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,0,1,1118936743600,1118936743100,1187,1210,3,1118936743100,1118936744100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,6,1,1118936743600,1118936743100,1210,1185,3,1118936743100,1118936744100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,0,2,1118936744100,1118936743600,1210,1187,3,1118936743600,1118936744600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,6,2,1118936744100,1118936743600,1185,1210,3,1118936743600,1118936744600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,5,3,1118936744600,1118936744100,1191,1190,3,1118936744100,1118936745100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,5,4,1118936745100,1118936744600,1190,1191,3,1118936744600,1118936745600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,6,4,1118936745100,1118936744600,1210,1187,3,1118936744600,1118936745600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,5,5,1118936745600,1118936745100,1191,1190,3,1118936745100,1118936746100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,6,6,1118936746100,1118936745600,1187,1210,3,1118936745600,1118936746600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,6,7,1118936746600,1118936746100,1210,1187,3,1118936746100,1118936747100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,4,10,1118936748100,1118936747600,1190,1191,3,1118936747600,1118936748600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,4,11,1118936748600,1118936748100,1191,1190,3,1118936748100,1118936749100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,2,15,1118936750600,1118936750100,1187,1190,3,1118936750100,1118936751100,2
train,160,s0_t1118936740200_a1193,mid,-5.0,7,19,1118936752600,1118936752100,1190,1191,3,1118936752100,1118936753100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,4,20,1118936753100,1118936752600,1210,1187,3,1118936752600,1118936753600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,7,20,1118936753100,1118936752600,1191,1190,3,1118936752600,1118936753600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,4,23,1118936754600,1118936754100,1187,1210,3,1118936754100,1118936755100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,0,24,1118936755100,1118936754600,1191,1190,3,1118936754600,1118936755600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,0,27,1118936756600,1118936756100,1190,1191,3,1118936756100,1118936757100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,2,27,1118936756600,1118936756100,1185,1210,3,1118936756100,1118936757100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,4,27,1118936756600,1118936756100,1210,1187,3,1118936756100,1118936757100,3
train,160,s0_t1118936740200_a1193,mid,-5.0,0,28,1118936757100,1118936756600,1191,1190,3,1118936756600,1118936757600,2
train,160,s0_t1118936740200_a1193,mid,-5.0,2,28,1118936757100,1118936756600,1210,1185,3,1118936756600,1118936757600,3
train,160,s0_t1118936740200_a1193,mid,-5.0,7,28,1118936757100,1118936756600,1185,1191,3,1118936756600,1118936757600,2
train,160,s0_t1118936740200_a1193,mid,-5.0,4,29,1118936757600,1118936757100,1187,1210,3,1118936757100,1118936758100,3
train,160,s0_t1118936740200_a1193,mid,0.0,0,1,1118936743600,1118936743100,1190,1210,3,1118936743100,1118936744100,2
train,160,s0_t1118936740200_a1193,mid,0.0,6,1,1118936743600,1118936743100,1187,1185,3,1118936743100,1118936744100,3
train,160,s0_t1118936740200_a1193,mid,0.0,6,2,1118936744100,1118936743600,1185,1187,3,1118936743600,1118936744600,3
train,160,s0_t1118936740200_a1193,mid,0.0,5,3,1118936744600,1118936744100,1185,1191,3,1118936744100,1118936745100,3
train,160,s0_t1118936740200_a1193,mid,0.0,3,4,1118936745100,1118936744600,1190,1191,3,1118936744600,1118936745600,3
train,160,s0_t1118936740200_a1193,mid,0.0,5,4,1118936745100,1118936744600,1191,1190,3,1118936744600,1118936745600,2
train,160,s0_t1118936740200_a1193,mid,0.0,3,5,1118936745600,1118936745100,1191,1190,3,1118936745100,1118936746100,3
train,160,s0_t1118936740200_a1193,mid,0.0,6,5,1118936745600,1118936745100,1187,1210,3,1118936745100,1118936746100,3
train,160,s0_t1118936740200_a1193,mid,0.0,6,6,1118936746100,1118936745600,1210,1185,3,1118936745600,1118936746600,3
train,160,s0_t1118936740200_a1193,mid,0.0,4,7,1118936746600,1118936746100,1210,1185,3,1118936746100,1118936747100,2
train,160,s0_t1118936740200_a1193,mid,0.0,6,7,1118936746600,1118936746100,1185,1210,3,1118936746100,1118936747100,3
train,160,s0_t1118936740200_a1193,mid,0.0,0,8,1118936747100,1118936746600,1191,1185,3,1118936746600,1118936747600,2
train,160,s0_t1118936740200_a1193,mid,0.0,3,9,1118936747600,1118936747100,1190,1191,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,0.0,7,9,1118936747600,1118936747100,1191,1185,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,0.0,0,13,1118936749600,1118936749100,1190,1191,3,1118936749100,1118936750100,3
train,160,s0_t1118936740200_a1193,mid,0.0,6,16,1118936751100,1118936750600,1210,1187,3,1118936750600,1118936751600,3
train,160,s0_t1118936740200_a1193,mid,0.0,6,17,1118936751600,1118936751100,1187,1210,3,1118936751100,1118936752100,3
train,160,s0_t1118936740200_a1193,mid,0.0,0,19,1118936752600,1118936752100,1191,1190,3,1118936752100,1118936753100,3
train,160,s0_t1118936740200_a1193,mid,0.0,6,20,1118936753100,1118936752600,1210,1187,3,1118936752600,1118936753600,3
train,160,s0_t1118936740200_a1193,mid,0.0,5,22,1118936754100,1118936753600,1185,1191,3,1118936753600,1118936754600,3
train,160,s0_t1118936740200_a1193,mid,0.0,0,26,1118936756100,1118936755600,1190,1191,3,1118936755600,1118936756600,3
train,160,s0_t1118936740200_a1193,mid,0.0,0,28,1118936757100,1118936756600,1191,1190,3,1118936756600,1118936757600,2
train,160,s0_t1118936740200_a1193,mid,0.0,2,28,1118936757100,1118936756600,1210,1185,3,1118936756600,1118936757600,3
train,160,s0_t1118936740200_a1193,mid,0.0,4,28,1118936757100,1118936756600,1185,1191,3,1118936756600,1118936757600,2
train,160,s0_t1118936740200_a1193,mid,0.0,6,30,1118936758100,1118936757600,1190,1191,2,1118936757600,1118936758100,2
train,160,s0_t1118936740200_a1193,mid,5.0,0,1,1118936743600,1118936743100,1190,1210,3,1118936743100,1118936744100,2
train,160,s0_t1118936740200_a1193,mid,5.0,6,1,1118936743600,1118936743100,1187,1185,3,1118936743100,1118936744100,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,2,1118936744100,1118936743600,1185,1187,3,1118936743600,1118936744600,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,4,1118936745100,1118936744600,1187,1210,3,1118936744600,1118936745600,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,6,1118936746100,1118936745600,1210,1185,3,1118936745600,1118936746600,3
train,160,s0_t1118936740200_a1193,mid,5.0,4,7,1118936746600,1118936746100,1210,1185,3,1118936746100,1118936747100,2
train,160,s0_t1118936740200_a1193,mid,5.0,6,7,1118936746600,1118936746100,1185,1210,3,1118936746100,1118936747100,3
train,160,s0_t1118936740200_a1193,mid,5.0,0,8,1118936747100,1118936746600,1191,1185,3,1118936746600,1118936747600,2
train,160,s0_t1118936740200_a1193,mid,5.0,2,9,1118936747600,1118936747100,1191,1185,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,5.0,3,9,1118936747600,1118936747100,1190,1191,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,5.0,5,14,1118936750100,1118936749600,1187,1210,3,1118936749600,1118936750600,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,14,1118936750100,1118936749600,1210,1185,3,1118936749600,1118936750600,3
train,160,s0_t1118936740200_a1193,mid,5.0,5,15,1118936750600,1118936750100,1210,1187,3,1118936750100,1118936751100,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,15,1118936750600,1118936750100,1185,1210,3,1118936750100,1118936751100,2
train,160,s0_t1118936740200_a1193,mid,5.0,5,16,1118936751100,1118936750600,1187,1210,3,1118936750600,1118936751600,2
train,160,s0_t1118936740200_a1193,mid,5.0,0,17,1118936751600,1118936751100,1187,1210,3,1118936751100,1118936752100,3
train,160,s0_t1118936740200_a1193,mid,5.0,0,18,1118936752100,1118936751600,1210,1185,3,1118936751600,1118936752600,3
train,160,s0_t1118936740200_a1193,mid,5.0,3,19,1118936752600,1118936752100,1190,1191,3,1118936752100,1118936753100,2
train,160,s0_t1118936740200_a1193,mid,5.0,4,19,1118936752600,1118936752100,1191,1190,3,1118936752100,1118936753100,3
train,160,s0_t1118936740200_a1193,mid,5.0,0,20,1118936753100,1118936752600,1185,1210,3,1118936752600,1118936753600,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,20,1118936753100,1118936752600,1210,1187,3,1118936752600,1118936753600,3
train,160,s0_t1118936740200_a1193,mid,5.0,0,21,1118936753600,1118936753100,1210,1185,3,1118936753100,1118936754100,2
train,160,s0_t1118936740200_a1193,mid,5.0,7,21,1118936753600,1118936753100,1185,1210,3,1118936753100,1118936754100,3
train,160,s0_t1118936740200_a1193,mid,5.0,7,22,1118936754100,1118936753600,1210,1191,3,1118936753600,1118936754600,2
train,160,s0_t1118936740200_a1193,mid,5.0,3,23,1118936754600,1118936754100,1185,1210,3,1118936754100,1118936755100,3
train,160,s0_t1118936740200_a1193,mid,5.0,0,25,1118936755600,1118936755100,1185,1191,3,1118936755100,1118936756100,3
train,160,s0_t1118936740200_a1193,mid,5.0,3,25,1118936755600,1118936755100,1210,1185,3,1118936755100,1118936756100,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,25,1118936755600,1118936755100,1187,1210,3,1118936755100,1118936756100,3
train,160,s0_t1118936740200_a1193,mid,5.0,3,27,1118936756600,1118936756100,1185,1210,3,1118936756100,1118936757100,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,27,1118936756600,1118936756100,1210,1187,3,1118936756100,1118936757100,3
train,160,s0_t1118936740200_a1193,mid,5.0,2,28,1118936757100,1118936756600,1185,1191,3,1118936756600,1118936757600,3
train,160,s0_t1118936740200_a1193,mid,5.0,3,28,1118936757100,1118936756600,1210,1185,3,1118936756600,1118936757600,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,28,1118936757100,1118936756600,1187,1210,3,1118936756600,1118936757600,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,29,1118936757600,1118936757100,1210,1187,3,1118936757100,1118936758100,3
train,160,s0_t1118936740200_a1193,mid,5.0,6,30,1118936758100,1118936757600,1187,1210,2,1118936757600,1118936758100,2
train,160,s0_t1118936740200_a1193,mid,5.0,7,30,1118936758100,1118936757600,1210,1185,2,1118936757600,1118936758100,2
train,160,s0_t1118936740200_a1193,mid,10.0,0,1,1118936743600,1118936743100,1190,1210,3,1118936743100,1118936744100,2
train,160,s0_t1118936740200_a1193,mid,10.0,6,1,1118936743600,1118936743100,1187,1185,3,1118936743100,1118936744100,3
train,160,s0_t1118936740200_a1193,mid,10.0,6,2,1118936744100,1118936743600,1185,1187,3,1118936743600,1118936744600,3
train,160,s0_t1118936740200_a1193,mid,10.0,6,4,1118936745100,1118936744600,1187,1210,3,1118936744600,1118936745600,3
train,160,s0_t1118936740200_a1193,mid,10.0,6,6,1118936746100,1118936745600,1210,1185,3,1118936745600,1118936746600,3
train,160,s0_t1118936740200_a1193,mid,10.0,4,7,1118936746600,1118936746100,1210,1185,3,1118936746100,1118936747100,2
train,160,s0_t1118936740200_a1193,mid,10.0,6,7,1118936746600,1118936746100,1185,1210,3,1118936746100,1118936747100,3
train,160,s0_t1118936740200_a1193,mid,10.0,0,8,1118936747100,1118936746600,1191,1185,3,1118936746600,1118936747600,2
train,160,s0_t1118936740200_a1193,mid,10.0,2,9,1118936747600,1118936747100,1191,1185,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,10.0,3,9,1118936747600,1118936747100,1190,1191,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,10.0,5,14,1118936750100,1118936749600,1187,1210,3,1118936749600,1118936750600,3
train,160,s0_t1118936740200_a1193,mid,10.0,6,14,1118936750100,1118936749600,1210,1185,3,1118936749600,1118936750600,3
train,160,s0_t1118936740200_a1193,mid,10.0,5,15,1118936750600,1118936750100,1210,1187,3,1118936750100,1118936751100,3
train,160,s0_t1118936740200_a1193,mid,10.0,6,15,1118936750600,1118936750100,1185,1210,3,1118936750100,1118936751100,2
train,160,s0_t1118936740200_a1193,mid,10.0,5,16,1118936751100,1118936750600,1187,1210,3,1118936750600,1118936751600,2
train,160,s0_t1118936740200_a1193,mid,10.0,7,17,1118936751600,1118936751100,1185,1210,3,1118936751100,1118936752100,2
train,160,s0_t1118936740200_a1193,mid,10.0,3,19,1118936752600,1118936752100,1190,1191,3,1118936752100,1118936753100,2
train,160,s0_t1118936740200_a1193,mid,10.0,4,19,1118936752600,1118936752100,1191,1190,3,1118936752100,1118936753100,3
train,160,s0_t1118936740200_a1193,mid,10.0,5,22,1118936754100,1118936753600,1187,1210,3,1118936753600,1118936754600,3
train,160,s0_t1118936740200_a1193,mid,10.0,5,24,1118936755100,1118936754600,1210,1185,3,1118936754600,1118936755600,3
train,160,s0_t1118936740200_a1193,mid,10.0,6,24,1118936755100,1118936754600,1187,1210,3,1118936754600,1118936755600,3
train,160,s0_t1118936740200_a1193,mid,10.0,5,25,1118936755600,1118936755100,1185,1210,3,1118936755100,1118936756100,3
train,160,s0_t1118936740200_a1193,mid,10.0,6,25,1118936755600,1118936755100,1210,1187,3,1118936755100,1118936756100,3
train,160,s0_t1118936740200_a1193,mid,10.0,3,27,1118936756600,1118936756100,1185,1210,3,1118936756100,1118936757100,3
train,160,s0_t1118936740200_a1193,mid,10.0,5,27,1118936756600,1118936756100,1210,1187,3,1118936756100,1118936757100,3
train,160,s0_t1118936740200_a1193,mid,10.0,0,29,1118936757600,1118936757100,1185,1190,3,1118936757100,1118936758100,2
train,160,s0_t1118936740200_a1193,mid,10.0,3,29,1118936757600,1118936757100,1210,1185,3,1118936757100,1118936758100,3
train,160,s0_t1118936740200_a1193,mid,10.0,4,29,1118936757600,1118936757100,1190,1191,3,1118936757100,1118936758100,2
train,160,s0_t1118936740200_a1193,mid,10.0,3,30,1118936758100,1118936757600,1185,1210,2,1118936757600,1118936758100,2
train,160,s0_t1118936740200_a1193,mid,10.0,6,30,1118936758100,1118936757600,1210,1185,2,1118936757600,1118936758100,2
train,160,s0_t1118936740200_a1193,mid,15.0,0,1,1118936743600,1118936743100,1190,1210,3,1118936743100,1118936744100,2
train,160,s0_t1118936740200_a1193,mid,15.0,6,1,1118936743600,1118936743100,1187,1185,3,1118936743100,1118936744100,3
train,160,s0_t1118936740200_a1193,mid,15.0,6,2,1118936744100,1118936743600,1185,1187,3,1118936743600,1118936744600,3
train,160,s0_t1118936740200_a1193,mid,15.0,6,4,1118936745100,1118936744600,1187,1210,3,1118936744600,1118936745600,3
train,160,s0_t1118936740200_a1193,mid,15.0,6,6,1118936746100,1118936745600,1210,1185,3,1118936745600,1118936746600,3
train,160,s0_t1118936740200_a1193,mid,15.0,4,7,1118936746600,1118936746100,1210,1185,3,1118936746100,1118936747100,2
train,160,s0_t1118936740200_a1193,mid,15.0,6,7,1118936746600,1118936746100,1185,1210,3,1118936746100,1118936747100,3
train,160,s0_t1118936740200_a1193,mid,15.0,0,8,1118936747100,1118936746600,1191,1185,3,1118936746600,1118936747600,2
train,160,s0_t1118936740200_a1193,mid,15.0,2,9,1118936747600,1118936747100,1191,1185,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,15.0,3,9,1118936747600,1118936747100,1190,1191,3,1118936747100,1118936748100,2
train,160,s0_t1118936740200_a1193,mid,15.0,5,14,1118936750100,1118936749600,1187,1210,3,1118936749600,1118936750600,3
train,160,s0_t1118936740200_a1193,mid,15.0,6,14,1118936750100,1118936749600,1210,1185,3,1118936749600,1118936750600,3
train,160,s0_t1118936740200_a1193,mid,15.0,5,15,1118936750600,1118936750100,1210,1187,3,1118936750100,1118936751100,3
train,160,s0_t1118936740200_a1193,mid,15.0,6,15,1118936750600,1118936750100,1185,1210,3,1118936750100,1118936751100,2
train,160,s0_t1118936740200_a1193,mid,15.0,5,16,1118936751100,1118936750600,1187,1210,3,1118936750600,1118936751600,2
train,160,s0_t1118936740200_a1193,mid,15.0,0,17,1118936751600,1118936751100,1187,1210,3,1118936751100,1118936752100,3
train,160,s0_t1118936740200_a1193,mid,15.0,0,18,1118936752100,1118936751600,1210,1185,3,1118936751600,1118936752600,3
train,160,s0_t1118936740200_a1193,mid,15.0,4,19,1118936752600,1118936752100,1191,1190,3,1118936752100,1118936753100,3
train,160,s0_t1118936740200_a1193,mid,15.0,0,20,1118936753100,1118936752600,1185,1210,3,1118936752600,1118936753600,3
train,160,s0_t1118936740200_a1193,mid,15.0,6,20,1118936753100,1118936752600,1210,1187,3,1118936752600,1118936753600,3
train,160,s0_t1118936740200_a1193,mid,15.0,0,21,1118936753600,1118936753100,1210,1185,3,1118936753100,1118936754100,2
train,160,s0_t1118936740200_a1193,mid,15.0,4,22,1118936754100,1118936753600,1190,1191,3,1118936753600,1118936754600,3
train,160,s0_t1118936740200_a1193,mid,15.0,3,23,1118936754600,1118936754100,1210,1185,3,1118936754100,1118936755100,2
